txn_id,bank_id,currency_amount,txn_status,update_time
5365,10006,289.00000,2,1446523530
5366,10001,729.00000,0,1446523572
5367,10001,729.00000,0,1446523620
5368,10001,729.00000,0,1446523679
5369,10001,729.00000,0,1446523732
5370,10006,1030.00000,3,1446527005
5371,10006,1030.00000,3,1446527005
5372,10006,1030.00000,3,1446526853
5373,10001,200.00000,2,1446524902
5374,10001,729.00000,2,1446524953
5375,10001,350.00000,2,1446525133
5376,10006,280.00000,3,1446526974
5377,10001,800.00000,0,1446524977
5378,10001,2690.00000,2,1446525319
5379,10000,665.00000,2,1446525454
5380,10001,800.00000,2,1446525384
5381,10001,263.00000,2,1446525515
5382,10001,680.00000,0,1446525450
5383,10001,263.00000,0,1446525503
5384,10001,680.00000,0,1446525529
5385,10001,800.00000,2,1446525871
5386,10006,1030.00000,3,1446528685
5387,10001,800.00000,2,1446526101
5388,10006,2790.00000,3,1446528644
5389,10006,2790.00000,3,1446528730
5390,10001,800.00000,2,1446526567
5391,10001,800.00000,2,1446526898
5392,10000,400.00000,2,1446527051
5393,10006,330.00000,3,1446528755
5394,10001,800.00000,2,1446527111
5395,10001,800.00000,2,1446527307
5396,10001,800.00000,2,1446527497
5397,10006,590.00000,3,1446530438
5398,10001,446.00000,2,1446527968
5399,10001,800.00000,0,1446527629
5400,10000,1350.00000,0,1446527857
5401,10006,2540.00000,3,1446530438
5402,10006,2540.00000,3,1446530534
5403,10000,1350.00000,0,1446527979
5404,10000,1350.00000,0,1446527981
5405,10006,179.00000,3,1446532364
5406,10000,255.00000,0,1446529494
5407,10000,255.00000,2,1446529752
5408,10006,390.00000,3,1446532317
5409,10006,390.00000,3,1446532322
5410,10006,340.00000,3,1446532282
5411,10006,390.00000,3,1446532333
5412,10006,390.00000,3,1446532333
5413,10006,340.00000,3,1446532333
5414,10006,340.00000,3,1446532379
5415,10006,290.00000,3,1446534123
5416,10006,290.00000,3,1446532353
5417,10006,340.00000,3,1446532358
5418,10006,290.00000,3,1446532364
5419,10006,290.00000,3,1446534124
5420,10001,399.00000,0,1446530875
5421,10006,389.00000,3,1446534108
5422,10001,690.00000,2,1446532226
5423,10001,690.00000,0,1446532217
5424,10001,690.00000,0,1446532220
5425,10001,340.00000,2,1446532745
5426,10001,690.00000,2,1446532745
5427,10006,120.00000,3,1446535867
5428,10001,690.00000,1,1446532771
5429,10000,376.00000,0,1446532775
5430,10006,100.00000,3,1446535892
5431,10001,480.00000,0,1446533359
5432,10001,480.00000,2,1446533592
5433,10001,380.00000,0,1446533926
5434,10001,380.00000,0,1446533974
5435,10006,1120.00000,3,1446539562
5436,10006,1120.00000,3,1446539572
5437,10006,150.00000,3,1446539460
5438,10001,590.00000,0,1446534500
5439,10006,150.00000,3,1446539578
5440,10006,1120.00000,3,1446539583
5441,10001,290.00000,0,1446534591
5442,10001,590.00000,0,1446534630
5443,10001,135.00000,1,1446534910
5444,10006,340.00000,3,1446539466
5445,10006,340.00000,3,1446539471
5446,10001,383.00000,0,1446534987
5447,10001,190.00000,2,1446535241
5448,10006,340.00000,3,1446539476
5449,10001,88.00000,0,1446535321
5450,10001,88.00000,0,1446535381
5451,10001,383.00000,0,1446535459
5452,10006,340.00000,3,1446539552
5453,10001,590.00000,0,1446535579
5454,10001,135.00000,0,1446535665
5455,10001,135.00000,2,1446535978
5456,10001,1070.00000,0,1446535809
5457,10000,380.00000,0,1446535871
5458,10006,1120.00000,3,1446539461
5459,10000,380.00000,2,1446536128
5460,10001,383.00000,0,1446536059
5461,10001,135.00000,2,1446536219
5462,10001,383.00000,0,1446536163
5463,10001,383.00000,0,1446536365
5464,10000,130.00000,0,1446536683
5465,10006,1120.00000,3,1446539618
5466,10001,300.00000,0,1446536749
5467,10001,625.00000,2,1446536990
5468,10000,1120.00000,0,1446536814
5469,10001,300.00000,0,1446536863
5470,10000,180.00000,0,1446536925
5471,10001,259.00000,2,1446537822
5472,10000,1210.00000,2,1446538027
5473,10001,1190.00000,0,1446537886
5474,10006,389.00000,3,1446543040
5475,10001,1190.00000,2,1446538183
5476,10001,180.00000,0,1446538548
5477,10001,180.00000,2,1446538769
5478,10006,320.00000,3,1446543130
5479,10001,752.00000,0,1446538861
5480,10001,752.00000,0,1446538870
5481,10001,100.00000,2,1446539170
5482,10000,272.00000,2,1446539492
5483,10001,360.00000,0,1446539269
5484,10001,360.00000,0,1446539326
5485,10000,1120.00000,0,1446539482
5486,10000,1120.00000,0,1446539653
5487,10001,270.00000,0,1446539674
5488,10006,450.00000,3,1446543181
5489,10001,270.00000,0,1446539839
5490,10001,270.00000,0,1446539889
5491,10001,2690.00000,0,1446539912
5492,10001,2690.00000,0,1446539968
5493,10001,180.00000,1,1446540480
5494,10001,2690.00000,0,1446540194
5495,10001,2690.00000,2,1446540871
5496,10006,680.00000,3,1446543332
5497,10001,682.00000,1,1446540625
5498,10006,680.00000,3,1446543226
5499,10001,682.00000,1,1446540796
5500,10001,782.00000,0,1446540842
5501,10001,782.00000,2,1446541237
5502,10006,790.00000,3,1446543191
5503,10000,1120.00000,0,1446541217
5504,10001,300.00000,0,1446541639
5505,10006,300.00000,3,1446544926
5506,10006,300.00000,3,1446544931
5507,10006,790.00000,2,1446542163
5508,10001,130.00000,2,1446542184
5509,10001,930.00000,0,1446542204
5510,10006,210.00000,3,1446544840
5511,10006,250.00000,3,1446544830
5512,10006,210.00000,3,1446544880
5513,10006,210.00000,3,1446544875
5514,10000,1120.00000,0,1446543084
5515,10000,1120.00000,0,1446543120
5516,10006,210.00000,3,1446546684
5517,10006,210.00000,3,1446546649
5518,10006,210.00000,3,1446546659
5519,10001,350.00000,2,1446543893
5520,10000,180.00000,2,1446544334
5521,10001,290.00000,1,1446544434
5522,10001,65.00000,0,1446544430
5523,10001,65.00000,0,1446544508
5524,10006,650.00000,3,1446548432
5525,10000,145.00000,0,1446546060
5526,10000,145.00000,0,1446546282
5527,10001,270.00000,1,1446546443
5528,10000,145.00000,0,1446546509
5529,10001,270.00000,0,1446546899
5530,10000,145.00000,0,1446547065
5531,10000,145.00000,0,1446547202
5532,10001,502.00000,2,1446547641
5533,10001,1360.00000,0,1446548014
5534,10001,1360.00000,0,1446548028
5535,10000,270.00000,0,1446548079
5536,10001,1360.00000,0,1446548167
5537,10001,1360.00000,0,1446548187
5538,10001,199.00000,0,1446548233
5539,10000,521.00000,2,1446548508
5540,10001,199.00000,0,1446548426
5541,10001,199.00000,2,1446549149
5542,10000,166.00000,0,1446549391
5543,10000,535.00000,2,1446549640
5544,10000,1424.00000,2,1446549705
5545,10001,2600.00000,2,1446549780
5546,10001,166.00000,0,1446549700
5547,10001,3581.00000,0,1446550151
5548,10001,230.00000,0,1446550225
5549,10001,3581.00000,0,1446550295
5550,10001,3581.00000,2,1446550797
5551,10001,156.00000,2,1446550627
5552,10006,290.00000,3,1446555814
5553,10001,156.00000,0,1446550609
5554,10001,166.00000,0,1446550837
5555,10001,166.00000,0,1446550912
5556,10006,290.00000,3,1446555773
5557,10001,166.00000,0,1446551150
5558,10006,809.00000,3,1446555875
5559,10006,809.00000,3,1446555875
5560,10000,809.00000,0,1446551289
5561,10001,155.00000,2,1446551924
5562,10001,815.00000,2,1446551609
5563,10001,540.00000,0,1446551492
5564,10001,540.00000,0,1446551520
5565,10000,129.00000,0,1446551720
5566,10000,790.00000,0,1446551809
5567,10000,790.00000,0,1446551887
5568,10000,809.00000,0,1446551934
5569,10001,3820.00000,1,1446552010
5570,10001,3820.00000,0,1446551989
5571,10001,1900.00000,2,1446552311
5572,10000,790.00000,0,1446552081
5573,10000,410.00000,0,1446552086
5574,10000,790.00000,0,1446552099
5575,10000,410.00000,2,1446552230
5576,10006,398.00000,3,1446555708
5577,10000,596.00000,0,1446552249
5578,10000,790.00000,2,1446552471
5579,10001,1041.00000,0,1446552353
5580,10000,596.00000,0,1446552364
5581,10001,715.00000,2,1446552532
5582,10000,596.00000,0,1446552425
5583,10006,398.00000,3,1446555799
5584,10006,398.00000,2,1446552712
5585,10000,2540.00000,2,1446552868
5586,10006,170.00000,3,1446555799
5587,10000,650.00000,0,1446552885
5588,10001,531.00000,2,1446553269
5589,10006,240.00000,3,1446555824
5590,10001,100.00000,0,1446553462
5591,10001,100.00000,0,1446553494
5592,10000,596.00000,0,1446553842
5593,10006,240.00000,3,1446555793
5594,10000,246.00000,0,1446553940
5595,10001,596.00000,0,1446554089
5596,10006,596.00000,3,1446559304
5597,10006,240.00000,3,1446559390
5598,10006,292.00000,3,1446559289
5599,10006,260.00000,3,1446559450
5600,10006,260.00000,3,1446559455
5601,10006,240.00000,2,1446554996
5602,10001,250.00000,0,1446554961
5603,10000,440.00000,2,1446555477
5604,10001,159.00000,0,1446555398
5605,10000,270.00000,2,1446556011
5606,10001,163.00000,2,1446556191
5607,10006,2790.00000,3,1446559369
5608,10001,652.00000,0,1446556595
5609,10001,2790.00000,0,1446556608
5610,10001,2790.00000,2,1446556888
5611,10001,2790.00000,0,1446556873
5612,10001,375.00000,0,1446557302
5613,10000,400.00000,2,1446557494
5614,10001,100.00000,0,1446557427
5615,10001,675.00000,0,1446557474
5616,10000,310.00000,0,1446557557
5617,10001,675.00000,2,1446557734
5618,10001,263.00000,0,1446557662
5619,10001,100.00000,2,1446557910
5620,10001,116.00000,2,1446558146
5621,10001,230.00000,0,1446557843
5622,10000,310.00000,2,1446558075
5623,10001,230.00000,0,1446557943
5624,10001,230.00000,0,1446557979
5625,10001,230.00000,2,1446558221
5626,10000,210.00000,0,1446558642
5627,10000,210.00000,2,1446558852
5628,10006,1190.00000,3,1446561049
5629,10001,2790.00000,2,1446559008
5630,10006,220.00000,3,1446561039
5631,10000,920.00000,2,1446559309
5632,10006,220.00000,3,1446561050
5633,10006,660.00000,3,1446562874
5634,10006,660.00000,3,1446562875
5635,10006,2690.00000,3,1446562930
5636,10000,350.00000,2,1446559971
5637,10006,2690.00000,3,1446562900
5638,10006,2690.00000,3,1446562956
5639,10001,120.00000,0,1446559901
5640,10001,360.00000,0,1446560018
5641,10000,540.00000,0,1446560040
5642,10001,360.00000,0,1446560043
5643,10001,360.00000,0,1446560074
5644,10001,199.00000,0,1446560122
5645,10000,200.00000,2,1446560322
5646,10001,275.00000,2,1446560463
5647,10001,360.00000,0,1446560500
5648,10001,360.00000,0,1446560568
5649,10006,471.00000,3,1446562895
5650,10001,582.00000,0,1446560704
5651,10001,582.00000,0,1446560716
5652,10001,230.00000,0,1446560716
5653,10001,105.00000,2,1446561050
5654,10001,196.00000,0,1446560884
5655,10000,250.00000,0,1446560917
5656,10001,196.00000,2,1446561180
5657,10001,105.00000,0,1446561041
5658,10001,670.00000,0,1446561078
5659,10001,610.00000,0,1446561234
5660,10001,610.00000,2,1446561601
5661,10001,392.00000,0,1446561343
5662,10000,351.00000,0,1446561779
5663,10001,675.00000,2,1446561992
5664,10000,1000.00000,0,1446561887
5665,10000,1000.00000,0,1446561956
5666,10001,675.00000,0,1446561980
5667,10001,276.00000,2,1446562103
5668,10001,200.00000,0,1446562139
5669,10006,680.00000,3,1446564689
5670,10001,200.00000,0,1446562199
5671,10001,330.00000,2,1446562463
5672,10001,108.00000,0,1446562344
5673,10001,652.00000,0,1446562572
5674,10006,680.00000,3,1446564719
5675,10006,680.00000,3,1446564639
5676,10000,641.00000,0,1446563639
5677,10006,702.00000,3,1446566578
5678,10001,540.00000,1,1446563892
5679,10006,378.00000,3,1446566538
5680,10001,490.00000,0,1446564120
5681,10001,490.00000,0,1446564160
5682,10006,702.00000,3,1446566453
5683,10000,500.00000,2,1446564714
5684,10006,100.00000,2,1446564955
5685,10001,1832.00000,2,1446565001
5686,10006,450.00000,3,1446568337
5687,10006,450.00000,3,1446568353
5688,10000,364.00000,0,1446565244
5689,10000,364.00000,0,1446565281
5690,10006,756.00000,3,1446568358
5691,10006,756.00000,3,1446568287
5692,10006,756.00000,3,1446568287
5693,10006,756.00000,3,1446568342
5694,10006,756.00000,3,1446568348
5695,10006,756.00000,3,1446568358
5696,10006,756.00000,3,1446568281
5697,10000,350.00000,0,1446566079
5698,10000,350.00000,0,1446566087
5699,10000,350.00000,0,1446566119
5700,10006,756.00000,3,1446570053
5701,10000,100.00000,2,1446567179
5702,10000,435.00000,0,1446567647
5703,10006,90.00000,3,1446570068
5704,10006,90.00000,3,1446570042
5705,10006,515.00000,3,1446571847
5706,10001,476.00000,0,1446568356
5707,10006,515.00000,3,1446571852
5708,10006,515.00000,3,1446571852
5709,10001,299.00000,1,1446568564
5710,10001,299.00000,1,1446568614
5711,10001,299.00000,2,1446568745
5712,10001,1095.00000,2,1446568920
5713,10001,1095.00000,0,1446568912
5714,10000,275.00000,0,1446568935
5715,10000,275.00000,0,1446569059
5716,10001,100.00000,2,1446569471
5717,10001,350.00000,2,1446569732
5718,10001,276.00000,0,1446569581
5719,10001,345.00000,1,1446570133
5720,10001,194.00000,2,1446570444
5721,10000,270.00000,2,1446570645
5722,10000,490.00000,0,1446570596
5723,10000,490.00000,2,1446570740
5724,10001,130.00000,0,1446571992
5725,10000,485.00000,0,1446572006
5726,10001,130.00000,0,1446572051
5727,10006,320.00000,3,1446575453
5728,10006,650.00000,3,1446575519
5729,10001,790.00000,0,1446572615
5730,10001,790.00000,0,1446572642
5731,10001,790.00000,0,1446572687
5732,10001,981.00000,0,1446572721
5733,10001,790.00000,0,1446572742
5734,10006,250.00000,2,1446572974
5735,10000,468.00000,0,1446573344
5736,10001,166.00000,2,1446573485
5737,10006,320.00000,3,1446575474
5738,10006,1485.00000,3,1446579059
5739,10006,1485.00000,3,1446579064
5740,10000,168.00000,0,1446578725
5741,10000,168.00000,0,1446579046
5742,10001,780.00000,0,1446581738
5743,10001,750.00000,0,1446582134
5744,10001,750.00000,2,1446582564
5745,10001,2540.00000,2,1446585469
5746,10001,458.00000,0,1446591524
5747,10001,458.00000,0,1446591634
5748,10001,458.00000,2,1446591823
5749,10001,229.00000,0,1446593290
5750,10001,229.00000,0,1446593478
5751,10001,229.00000,2,1446593751
5752,10001,108.00000,0,1446594115
5753,10001,260.00000,0,1446594216
5754,10001,260.00000,0,1446594357
5755,10000,108.00000,0,1446594449
5756,10000,108.00000,0,1446594665
5757,10006,590.00000,3,1446598844
5758,10001,135.00000,2,1446595399
5759,10000,150.00000,0,1446595485
5760,10000,150.00000,0,1446595624
5761,10000,150.00000,0,1446595777
5762,10006,430.00000,3,1446598844
5763,10000,2552.00000,0,1446597425
5764,10001,350.00000,0,1446597745
5765,10001,712.00000,2,1446598308
5766,10006,520.00000,3,1446602455
5767,10006,520.00000,3,1446602461
5768,10006,520.00000,2,1446598860
5769,10006,300.00000,3,1446602491
5770,10001,350.00000,0,1446600541
5771,10000,98.00000,0,1446600673
5772,10000,179.00000,2,1446601068
5773,10000,98.00000,0,1446600799
5774,10006,441.00000,3,1446606088
5775,10000,522.00000,0,1446602181
5776,10000,522.00000,2,1446602390
5777,10006,800.00000,3,1446606098
5778,10001,790.00000,2,1446602807
5779,10000,450.00000,2,1446603538
5780,10006,2790.00000,3,1446606032
5781,10001,260.00000,0,1446603728
5782,10001,2640.00000,2,1446603929
5783,10001,260.00000,0,1446603957
5784,10001,260.00000,2,1446604125
5785,10006,340.00000,3,1446607866
5786,10006,450.00000,3,1446607866
5787,10000,108.00000,2,1446606659
5788,10001,392.00000,0,1446606940
5789,10000,160.00000,0,1446607286
5790,10000,160.00000,0,1446607349
5791,10000,160.00000,2,1446607736
5792,10000,130.00000,0,1446607427
5793,10001,645.00000,1,1446607957
5794,10000,250.00000,2,1446607972
5795,10006,2790.00000,3,1446611464
5796,10001,360.00000,1,1446608623
5797,10000,275.00000,0,1446608576
5798,10001,303.00000,0,1446608654
5799,10001,365.00000,2,1446609074
5800,10006,390.00000,3,1446611474
5801,10006,390.00000,3,1446611479
5802,10000,300.00000,0,1446609108
5803,10006,200.00000,2,1446609550
5804,10001,590.00000,0,1446609702
5805,10001,400.00000,0,1446609876
5806,10001,590.00000,0,1446609966
5807,10001,590.00000,0,1446610060
5808,10001,400.00000,0,1446610197
5809,10000,500.00000,2,1446610512
5810,10000,350.00000,0,1446610269
5811,10001,400.00000,0,1446610371
5812,10001,400.00000,0,1446610464
5813,10000,1040.00000,2,1446610993
5814,10001,645.00000,0,1446610598
5815,10001,1350.00000,0,1446610940
5816,10001,1350.00000,1,1446611023
5817,10006,500.00000,3,1446613248
5818,10006,828.00000,3,1446613269
5819,10006,500.00000,3,1446613289
5820,10000,328.00000,2,1446611570
5821,10006,828.00000,3,1446613339
5822,10001,155.00000,1,1446612236
5823,10000,150.00000,2,1446612121
5824,10001,250.00000,0,1446612247
5825,10006,828.00000,3,1446615047
5826,10001,250.00000,1,1446612467
5827,10006,2700.00000,3,1446615093
5828,10001,2154.00000,0,1446612807
5829,10000,1790.00000,2,1446613103
5830,10001,2154.00000,0,1446612910
5831,10006,2700.00000,3,1446615083
5832,10006,2700.00000,3,1446615094
5833,10001,420.00000,2,1446613445
5834,10000,910.00000,0,1446613285
5835,10000,910.00000,0,1446613503
5836,10006,210.00000,3,1446616867
5837,10006,2790.00000,3,1446616867
5838,10001,210.00000,0,1446613996
5839,10006,2790.00000,3,1446616877
5840,10006,2790.00000,3,1446616887
5841,10001,450.00000,0,1446614208
5842,10001,1181.00000,0,1446614597
5843,10001,2690.00000,2,1446615058
5844,10001,1181.00000,0,1446614674
5845,10001,1181.00000,2,1446614967
5846,10000,970.00000,0,1446614758
5847,10001,590.00000,0,1446615058
5848,10006,828.00000,3,1446618711
5849,10000,157.00000,0,1446615334
5850,10006,169.00000,3,1446618651
5851,10006,169.00000,3,1446618726
5852,10006,700.00000,2,1446616255
5853,10006,835.00000,3,1446618797
5854,10001,179.00000,0,1446616847
5855,10006,835.00000,3,1446618802
5856,10001,179.00000,2,1446617002
5857,10000,490.00000,0,1446616974
5858,10001,210.00000,0,1446617051
5859,10001,210.00000,2,1446617268
5860,10006,450.00000,3,1446622331
5861,10006,250.00000,3,1446622337
5862,10000,400.00000,2,1446618375
5863,10001,2191.00000,0,1446618260
5864,10001,400.00000,2,1446618656
5865,10006,135.00000,3,1446622296
5866,10006,135.00000,3,1446622306
5867,10001,10.00000,2,1446618857
5868,10001,615.00000,2,1446618797
5869,10001,2191.00000,0,1446619358
5870,10000,248.00000,0,1446619501
5871,10006,3906.00000,3,1446622362
5872,10000,248.00000,0,1446619522
5873,10000,248.00000,0,1446619562
5874,10006,3906.00000,3,1446622418
5875,10001,248.00000,0,1446619609
5876,10000,248.00000,0,1446619613
5877,10006,3906.00000,3,1446622367
5878,10001,930.00000,0,1446619632
5879,10006,3906.00000,3,1446622367
5880,10001,3906.00000,2,1446619939
5881,10000,248.00000,0,1446619843
5882,10001,930.00000,2,1446620015
5883,10001,420.00000,2,1446620070
5884,10006,525.00000,3,1446622316
5885,10006,525.00000,3,1446622280
5886,10006,525.00000,3,1446622245
5887,10001,4490.00000,0,1446620029
5888,10006,525.00000,3,1446622215
5889,10000,116.00000,2,1446620537
5890,10001,4490.00000,4,1446620421
5891,10006,525.00000,2,1446620421
5892,10001,4490.00000,0,1446620371
5893,10001,4490.00000,2,1446620511
5894,10006,2059.00000,3,1446625833
5895,10001,248.00000,0,1446621410
5896,10000,130.00000,2,1446621779
5897,10006,135.00000,3,1446625903
5898,10006,135.00000,3,1446625908
5899,10001,100.00000,1,1446622260
5900,10001,490.00000,2,1446622523
5901,10001,100.00000,2,1446622583
5902,10001,490.00000,0,1446622517
5903,10000,248.00000,0,1446622845
5904,10006,391.00000,2,1446625969
5905,10006,1070.00000,3,1446625969
5906,10001,240.00000,0,1446623569
5907,10001,240.00000,0,1446623587
5908,10000,248.00000,0,1446623776
5909,10000,248.00000,0,1446623808
5910,10006,803.00000,3,1446625954
5911,10000,300.00000,0,1446624461
5912,10001,240.00000,2,1446624590
5913,10001,125.00000,0,1446624497
5914,10001,125.00000,0,1446624537
5915,10001,3053.00000,2,1446625056
5916,10001,480.00000,0,1446624939
5917,10001,485.00000,0,1446625534
5918,10001,485.00000,0,1446625618
5919,10006,2000.00000,3,1446627632
5920,10001,485.00000,2,1446625918
5921,10001,125.00000,2,1446626305
5922,10006,190.00000,3,1446629557
5923,10006,190.00000,3,1446629527
5924,10000,2790.00000,2,1446626626
5925,10000,2690.00000,2,1446627873
5926,10006,1517.00000,3,1446629537
5927,10006,1517.00000,3,1446629547
5928,10000,2790.00000,2,1446628119
5929,10006,225.00000,3,1446631291
5930,10006,225.00000,3,1446631256
5931,10001,531.00000,2,1446628534
5932,10001,3221.00000,0,1446628721
5933,10000,1487.00000,0,1446628895
5934,10000,448.00000,2,1446629221
5935,10001,300.00000,0,1446629268
5936,10001,300.00000,2,1446629476
5937,10000,650.00000,2,1446629668
5938,10001,350.00000,2,1446629713
5939,10000,128.00000,2,1446630314
5940,10006,2790.00000,3,1446633044
5941,10006,2790.00000,3,1446633044
5942,10006,2790.00000,3,1446633044
5943,10001,3221.00000,0,1446631762
5944,10006,471.00000,2,1446631921
5945,10000,220.00000,2,1446632142
5946,10000,350.00000,0,1446632193
5947,10000,920.00000,0,1446632715
5948,10000,920.00000,0,1446632769
5949,10000,920.00000,0,1446632836
5950,10000,471.00000,0,1446632865
5951,10006,2790.00000,3,1446634912
5952,10000,435.00000,0,1446633124
5953,10000,920.00000,0,1446633174
5954,10006,2790.00000,3,1446638444
5955,10006,2790.00000,3,1446638505
5956,10006,1061.00000,3,1446638515
5957,10001,100.00000,0,1446633646
5958,10000,251.00000,2,1446634201
5959,10001,100.00000,0,1446633962
5960,10001,100.00000,0,1446633976
5961,10006,1061.00000,3,1446638464
5962,10001,100.00000,0,1446634058
5963,10001,100.00000,0,1446634119
5964,10006,227.00000,3,1446638536
5965,10006,1050.00000,3,1446638521
5966,10006,1050.00000,3,1446638454
5967,10001,360.00000,0,1446634836
5968,10006,1050.00000,3,1446638465
5969,10006,2790.00000,3,1446638536
5970,10001,216.00000,0,1446635897
5971,10001,216.00000,0,1446635906
5972,10001,216.00000,2,1446636194
5973,10000,826.00000,0,1446636139
5974,10001,630.00000,2,1446636906
5975,10000,190.00000,0,1446636710
5976,10001,392.00000,1,1446637146
5977,10001,390.00000,0,1446637017
5978,10000,190.00000,2,1446637196
5979,10001,392.00000,0,1446637131
5980,10001,390.00000,2,1446637407
5981,10006,1431.00000,3,1446642069
5982,10006,1431.00000,3,1446642110
5983,10000,140.00000,2,1446638193
5984,10000,826.00000,2,1446638521
5985,10006,2052.00000,3,1446642167
5986,10006,300.00000,3,1446642167
5987,10006,2980.00000,3,1446642197
5988,10001,490.00000,1,1446638722
5989,10006,1.00000,3,1446642058
5990,10000,440.00000,2,1446639118
5991,10006,1.00000,3,1446642120
5992,10006,1.00000,3,1446642120
5993,10006,1.00000,3,1446642126
5994,10006,1.00000,3,1446642099
5995,10001,170.00000,0,1446639183
5996,10006,1.00000,3,1446642121
5997,10001,189.00000,0,1446639264
5998,10006,1.00000,3,1446642105
5999,10001,189.00000,2,1446639589
6000,10006,89.00000,3,1446642131
6001,10001,170.00000,0,1446639533
6002,10006,89.00000,3,1446642141
6003,10006,2000.00000,3,1446642218
6004,10006,700.00000,3,1446642033
6005,10001,840.00000,2,1446640590
6006,10001,276.00000,0,1446640547
6007,10001,276.00000,0,1446640595
6008,10000,98.00000,0,1446640627
6009,10000,98.00000,0,1446640666
6010,10000,1487.00000,2,1446640986
6011,10006,423.00000,2,1446641007
6012,10006,260.00000,3,1446643913
6013,10006,260.00000,3,1446643913
6014,10000,352.00000,0,1446641102
6015,10006,352.00000,3,1446643918
6016,10006,352.00000,3,1446643892
6017,10006,260.00000,3,1446643892
6018,10000,296.00000,2,1446642198
6019,10006,40.00000,3,1446645632
6020,10006,340.00000,3,1446645643
6021,10001,417.00000,0,1446642537
6022,10001,417.00000,0,1446642556
6023,10001,417.00000,0,1446642590
6024,10001,100.00000,2,1446642779
6025,10001,417.00000,0,1446642684
6026,10001,4250.00000,0,1446642723
6027,10006,122.00000,3,1446645678
6028,10001,476.00000,2,1446643055
6029,10001,4250.00000,0,1446642817
6030,10001,375.00000,0,1446643193
6031,10000,180.00000,2,1446643391
6032,10001,375.00000,0,1446643233
6033,10001,375.00000,0,1446643235
6034,10001,375.00000,0,1446643295
6035,10001,375.00000,2,1446643611
6036,10001,2154.00000,0,1446643364
6037,10006,120.00000,3,1446645648
6038,10001,2154.00000,0,1446643390
6039,10001,2154.00000,2,1446643908
6040,10000,122.00000,0,1446643471
6041,10000,122.00000,0,1446643517
6042,10000,122.00000,0,1446643540
6043,10006,120.00000,3,1446645713
6044,10000,730.00000,0,1446643675
6045,10001,2050.00000,0,1446643771
6046,10000,730.00000,0,1446643895
6047,10000,730.00000,0,1446643941
6048,10006,891.00000,3,1446647432
6049,10001,350.00000,2,1446644279
6050,10001,2590.00000,0,1446644330
6051,10001,350.00000,0,1446644351
6052,10001,350.00000,2,1446644665
6053,10000,130.00000,0,1446644574
6054,10006,227.00000,3,1446647503
6055,10001,455.00000,0,1446644824
6056,10001,640.00000,2,1446645166
6057,10006,227.00000,3,1446647442
6058,10000,1345.00000,2,1446645552
6059,10001,296.00000,2,1446645714
6060,10001,2720.00000,2,1446645934
6061,10001,480.00000,0,1446645836
6062,10000,358.00000,0,1446646102
6063,10001,480.00000,0,1446646313
6064,10006,441.00000,3,1446651071
6065,10000,290.00000,0,1446647058
6066,10000,471.00000,0,1446647635
6067,10001,350.00000,0,1446647635
6068,10000,471.00000,0,1446647718
6069,10000,940.00000,2,1446647863
6070,10001,350.00000,0,1446647793
6071,10001,540.00000,1,1446648014
6072,10000,199.00000,0,1446647932
6073,10001,2091.00000,2,1446648129
6074,10001,350.00000,0,1446647967
6075,10001,540.00000,2,1446648215
6076,10000,180.00000,0,1446649005
6077,10000,180.00000,0,1446649065
6078,10001,381.00000,0,1446649115
6079,10000,125.00000,0,1446649280
6080,10000,125.00000,2,1446649697
6081,10000,530.00000,0,1446649679
6082,10006,370.00000,3,1446654679
6083,10001,340.00000,0,1446650192
6084,10001,252.00000,0,1446650227
6085,10001,986.00000,2,1446650604
6086,10001,340.00000,0,1446650301
6087,10001,340.00000,0,1446650312
6088,10001,252.00000,0,1446650334
6089,10001,340.00000,0,1446650430
6090,10001,252.00000,2,1446650955
6091,10000,389.00000,2,1446650784
6092,10006,5040.00000,3,1446654709
6093,10006,5040.00000,3,1446654709
6094,10006,800.00000,3,1446654714
6095,10006,5040.00000,3,1446654715
6096,10000,450.00000,0,1446650818
6097,10000,450.00000,0,1446650868
6098,10000,450.00000,0,1446650875
6099,10001,340.00000,2,1446651015
6100,10000,450.00000,0,1446650880
6101,10000,210.00000,0,1446650899
6102,10000,2690.00000,0,1446650975
6103,10006,210.00000,3,1446654720
6104,10006,210.00000,3,1446654730
6105,10000,2690.00000,2,1446651286
6106,10000,220.00000,2,1446651357
6107,10001,750.00000,2,1446652388
6108,10001,360.00000,0,1446652514
6109,10000,529.00000,0,1446652545
6110,10001,281.00000,0,1446652557
6111,10001,281.00000,0,1446652575
6112,10006,288.00000,3,1446654760
6113,10001,360.00000,0,1446652751
6114,10006,288.00000,3,1446654766
6115,10006,288.00000,3,1446658252
6116,10006,840.00000,3,1446658252
6117,10001,570.00000,2,1446653941
6118,10000,429.00000,0,1446653689
6119,10001,440.00000,2,1446653941
6120,10001,1231.00000,2,1446654037
6121,10000,865.00000,2,1446654332
6122,10001,330.00000,2,1446654398
6123,10000,234.00000,0,1446654835
6124,10001,296.00000,0,1446654993
6125,10001,700.00000,0,1446655974
6126,10001,700.00000,0,1446656043
6127,10001,700.00000,0,1446656054
6128,10001,143.00000,0,1446656059
6129,10001,700.00000,0,1446656071
6130,10006,700.00000,3,1446658292
6131,10006,700.00000,3,1446658292
6132,10006,700.00000,3,1446658298
